QD_Type,Core_Composition,Surface_Charge,Hydrodynamic_Diameter,Oxidative_Stress_Marker,Apoptosis_Marker,Toxicity_Score
Cadmium Selenide QD,CdSe,-13.654246885553622,4.039348315767983,0.26329836313475197,0.06951564422823472,0.16640700368149336
Silicon QD,Si,-14.885471637468592,5.624925622498522,0.13881379954390627,0.020223315383331334,0.0795185574636188
Silicon QD,Si,-23.42175193845032,6.472508039566652,0.2004991889239201,0.11731526867506861,0.15890722879949437
Indium Phosphide QD,InP,-12.413635360999518,7.837251919288866,0.11634556107671666,0.13936141458469845,0.12785348783070755
Graphene QD,C,-17.694220537938783,6.476557604017977,0.16193033299402265,0.12364757927499365,0.14278895613450815
Graphene QD,C,-21.15394382981333,6.473508258435608,0.10363563855945003,0.1778441992161921,0.14073991888782106
Graphene QD,C,-11.088305928705907,4.663663163883493,0.22907099308061574,0.13727073307106039,0.18317086307583808
Silicon QD,Si,-10.046626928370436,4.357261885473067,0.24035620760251103,0.07730637374906021,0.1588312906757856
Cadmium Selenide QD,CdSe,-19.462587052188596,3.9271718924716925,0.1103157651985653,0.035348091128091425,0.07283192816332837
Graphene QD,C,-11.736202338194058,3.851075167991148,0.07572350304701149,0.05462292827810376,0.06517321566255763
Graphene QD,C,-20.04600498286693,3.3881202059031574,0.11265372640560979,0.0727634444302671,0.09270858541793844
Indium Phosphide QD,InP,-18.894205274014425,6.518955699668002,0.1590908884908619,0.04670323968906869,0.1028970640899653
Indium Phosphide QD,InP,-25.759811412260014,4.1496732058503145,0.058899132944544394,0.04209762414868712,0.050498378546615756
Cadmium Selenide QD,CdSe,-23.56455588184463,7.714112380795396,0.2501612973993652,0.11340962727228232,0.18178546233582377
Graphene QD,C,-11.780728415482763,7.660751571886807,0.05501647249647544,0.07634201485871153,0.06567924367759348
Indium Phosphide QD,InP,-26.524721607868806,7.940291397692518,0.17639783692133354,0.10325460891930047,0.139826222920317
Silicon QD,Si,-25.092479653018387,6.453791256886535,0.12109729891239064,0.1950095950211538,0.15805344696677223
Cadmium Selenide QD,CdSe,-15.183069512656592,5.40359368437789,0.09051477436977919,0.0555224416501663,0.07301860800997274
Silicon QD,Si,-19.014713554251454,5.037495487008375,0.22544476329025315,0.13206424160759062,0.17875450244892188
Graphene QD,C,-19.60790970400014,4.418561512783642,0.10102001169119122,0.03397517994334609,0.06749759581726866
Graphene QD,C,-25.465003454466256,5.384506172052268,0.08801945557183759,0.1715040564304394,0.12976175600113848
Silicon QD,Si,-21.85735692170686,4.6810134242438215,0.05859098756416166,0.19238365647330657,0.1254873220187341
Indium Phosphide QD,InP,-23.833324502809205,3.4099424538814316,0.05160859152693402,0.10028679872895382,0.07594769512794391
Graphene QD,C,-28.67073569518357,3.728941479465087,0.2847575837391888,0.03885013622060049,0.16180385997989466
Graphene QD,C,-12.02255659120459,4.075055683385902,0.24913907492910325,0.06019045668175042,0.15466476580542685
Graphene QD,C,-21.578871123151583,5.974595810858997,0.1558223470919508,0.17308982456511385,0.16445608582853233
Indium Phosphide QD,InP,-26.651573882706344,2.7689426022932366,0.20830772553349913,0.06654477163794083,0.13742624858571997
Cadmium Selenide QD,CdSe,-23.061020054526065,2.935714158215625,0.290262858407569,0.1855501667703903,0.23790651258897966
Cadmium Selenide QD,CdSe,-15.756004492317622,5.916678572307017,0.19344668190138858,0.09828570208267338,0.145866191992031
Graphene QD,C,-22.56685969346435,4.759937431760315,0.20861954553788564,0.17201874359106847,0.19031914456447707
Cadmium Selenide QD,CdSe,-20.91772336919925,6.703254455862865,0.28114698624574863,0.14903265401515464,0.21508982013045164
Graphene QD,C,-21.836284321477855,5.5216577410840415,0.13036746664868587,0.07009643561752515,0.10023195113310551
Indium Phosphide QD,InP,-17.940028118082495,2.5348038586484978,0.05098707319720626,0.03705197432248297,0.044019523759844616
Indium Phosphide QD,InP,-28.010101047393107,6.227449957098999,0.292876563153657,0.18540749187532432,0.23914202751449065
Cadmium Selenide QD,CdSe,-23.206837720990386,7.400565841258345,0.19614509427417914,0.16586943228151851,0.18100726327784883
Silicon QD,Si,-29.032931827427134,3.2111034397790146,0.24770916541055166,0.08693293523770779,0.16732105032412972
Graphene QD,C,-27.52432919679539,7.926619026948419,0.15944528623932858,0.020654788034963293,0.09005003713714593
Indium Phosphide QD,InP,-20.242066750812718,3.2053165147708986,0.23858049965043332,0.06260018171389552,0.15059034068216443
Indium Phosphide QD,InP,-29.847651735966384,3.4716485629352865,0.29875046570081976,0.08769364439389651,0.19322205504735812
Silicon QD,Si,-12.223749663365378,7.852088736679002,0.29200658055233397,0.025959244782728118,0.15898291266753103
Indium Phosphide QD,InP,-29.123193696663638,7.478980376474348,0.08120369596086636,0.1693481817189961,0.12527593883993124
Silicon QD,Si,-27.457907696840028,5.276946782741234,0.1331077868227824,0.1325862446614352,0.1328470157421088
Graphene QD,C,-13.833498363408896,3.7138233288492097,0.19980744732383982,0.1086998678512362,0.154253657587538
Graphene QD,C,-26.508114671586473,5.342500306682665,0.2348387274046595,0.06880020600212187,0.1518194667033907
Silicon QD,Si,-20.459970751452445,6.402076916200245,0.14388529952890305,0.1199487682215753,0.13191703387523918
Graphene QD,C,-16.158972077849654,6.655051682486481,0.10280921779866688,0.19475068750096672,0.1487799526498168
Graphene QD,C,-22.041313080809324,7.6655394029904995,0.13469290983672838,0.10953658501752707,0.12211474742712772
Cadmium Selenide QD,CdSe,-15.163418661055296,4.580708683317395,0.0779253631926143,0.0475149488308087,0.06272015601171149
Silicon QD,Si,-29.743514782432175,6.825545487848941,0.23449188427862078,0.18895089193491046,0.2117213881067656
Graphene QD,C,-20.17525219619763,6.663484571681919,0.07235120693780282,0.0947599714749555,0.08355558920637916
Graphene QD,C,-26.102595408763595,5.309115254970038,0.13422945564487804,0.1698313501289623,0.15203040288692016
Indium Phosphide QD,InP,-10.000552255192023,5.227088091644887,0.2244185414355762,0.16715047278506748,0.19578450711032186
Graphene QD,C,-23.012781439631325,2.956320080215549,0.15025472306632442,0.1281566570591661,0.13920569006274525
Cadmium Selenide QD,CdSe,-14.591791468762455,2.7776021257193677,0.19873271724841046,0.11958333856686607,0.15915802790763828
Silicon QD,Si,-27.325935872741464,6.932985182597119,0.1150389059626531,0.1947491891288339,0.1548940475457435
Graphene QD,C,-27.433369249487747,6.882850343390298,0.055879069315596844,0.15813658091813135,0.1070078251168641
Graphene QD,C,-18.986968932589896,5.843736618220342,0.26664157366942287,0.06445010026692483,0.16554583696817385
Cadmium Selenide QD,CdSe,-19.60830914144355,2.7587199713505863,0.07949490150765977,0.022189271901377684,0.05084208670451873
Graphene QD,C,-24.33928900561152,3.8619576476141484,0.07110018126300195,0.13917488160953956,0.10513753143627075
Silicon QD,Si,-12.771230160835142,4.398074310037648,0.22918303363368003,0.16473948950435663,0.19696126156901833
Graphene QD,C,-13.30107367645359,5.022967235757211,0.29077121622742313,0.030240650762705122,0.16050593349506412
Graphene QD,C,-29.583529827358014,5.464128984878516,0.10545070715485962,0.08568083666428615,0.09556577190957288
Silicon QD,Si,-28.53690916544413,2.769001006500643,0.07800593835952523,0.09856682257658182,0.08828638046805352
Silicon QD,Si,-21.36556800673648,6.75987970510312,0.28631098378994174,0.07137008770641494,0.17884053574817835
Indium Phosphide QD,InP,-10.811050664625743,5.726000240808164,0.28353782809562567,0.19734977429068853,0.24044380119315711
Silicon QD,Si,-27.812156583778453,6.602014444271385,0.24672993405533544,0.15905045024963632,0.20289019215248588
Cadmium Selenide QD,CdSe,-13.891327526919987,7.358139339346484,0.10313066311463957,0.08182409104169414,0.09247737707816686
Cadmium Selenide QD,CdSe,-11.583261711350573,6.008733281914294,0.2491359993355185,0.026182980465945745,0.13765948990073212
Silicon QD,Si,-28.062995928027803,7.524340540613009,0.14573668006537133,0.025467171197532834,0.08560192563145208
Graphene QD,C,-14.580049149173277,5.314489129714335,0.07638286535940016,0.1333145989353719,0.10484873214738602
Silicon QD,Si,-13.835383093262909,5.1168260299875055,0.0526117572825822,0.07681718610826428,0.06471447169542324
Indium Phosphide QD,InP,-25.75022644703325,7.855692292155984,0.17403311023626272,0.19607303942967222,0.18505307483296746
Indium Phosphide QD,InP,-10.886514942094621,7.091713808497798,0.05471094864109809,0.1350566156950616,0.09488378216807986
Indium Phosphide QD,InP,-23.51840981888465,7.274308401404931,0.16897245687097112,0.11096322882303329,0.1399678428470022
Cadmium Selenide QD,CdSe,-27.253977534797528,4.188656951578723,0.23766121070028468,0.12253320647171698,0.1800972085860008
Cadmium Selenide QD,CdSe,-12.836604058277779,4.239910503403513,0.1376244961667646,0.10383253745152245,0.12072851680914351
Cadmium Selenide QD,CdSe,-29.210017586298033,6.385628812787717,0.1902476957012278,0.13948328599983384,0.16486549085053082
Cadmium Selenide QD,CdSe,-10.384168940952556,7.857788040654226,0.29671315460623565,0.10455224396167599,0.20063269928395583
Graphene QD,C,-25.794452605760497,3.1119388128736962,0.14455076462135563,0.08334810660905712,0.11394943561520637
Indium Phosphide QD,InP,-24.367526768541552,4.916533108993048,0.09786199925117801,0.18916851382392996,0.14351525653755398
Silicon QD,Si,-14.679602958018643,2.548080019158869,0.12614338993516644,0.06932793977800242,0.09773566485658443
Cadmium Selenide QD,CdSe,-24.283102307553996,4.001054324150228,0.21865980744010677,0.1377472889216723,0.17820354818088951
Graphene QD,C,-18.55439736830636,2.784046418463711,0.15156557070107413,0.025461632960806734,0.08851360183094042
Silicon QD,Si,-18.70375892048027,5.2922366672944054,0.12497501064958359,0.11631677959766515,0.12064589512362436
Silicon QD,Si,-29.265048359977236,3.4233623812918434,0.05468424721210326,0.1568862430372616,0.10578524512468243
Graphene QD,C,-19.225150975481526,5.5096119400864865,0.07071327641539991,0.07217419353055295,0.07144373497297643
Silicon QD,Si,-26.00737878895316,7.5706737727901,0.2792326930487808,0.03762484536008533,0.15842876920443305
Silicon QD,Si,-10.970406699334806,6.6241959361548926,0.19209580596095616,0.0839168902953908,0.13800634812817347
Indium Phosphide QD,InP,-27.34820315005383,3.274787904352968,0.20477378289447956,0.136066153674308,0.17041996828439376
Indium Phosphide QD,InP,-17.390978750922756,5.330136224949924,0.1000153393116459,0.050115565387139537,0.07506545234939271
Cadmium Selenide QD,CdSe,-10.781378462056747,7.260387549654586,0.14663659369486992,0.04126264616358884,0.09394961992922937
Graphene QD,C,-13.383065048674851,4.367583395897328,0.07189191362576162,0.06884046020201884,0.07036618691389024
Silicon QD,Si,-15.124519678937276,3.4469002012306147,0.2147021707967594,0.16645588894636562,0.1905790298715625
Cadmium Selenide QD,CdSe,-17.888442179818327,4.176955690981445,0.26888209098986804,0.03166735124923689,0.15027472111955248
Cadmium Selenide QD,CdSe,-29.65183734095541,4.292338376717099,0.2476937648525092,0.17668513322095372,0.21218944903673148
Graphene QD,C,-25.82660073185412,5.7706115177263,0.12087352417752671,0.12826810602210933,0.12457081509981802
Graphene QD,C,-28.241185786996088,5.292135520000618,0.13060658084140714,0.16461512448823215,0.14761085266481966
Silicon QD,Si,-20.632667833947906,6.0389295808323755,0.273597550122107,0.031962365759492586,0.1527799579407998
Silicon QD,Si,-15.96151804107085,5.221945838037976,0.18205388361574376,0.15446172128054853,0.16825780244814614
Silicon QD,Si,-16.35216323480705,6.9237561788139645,0.15957588812246903,0.14353756041655447,0.15155672426951175
Cadmium Selenide QD,CdSe,-22.77083293703801,7.507816313258699,0.15182527348011582,0.07094832248963472,0.11138679798487527
Indium Phosphide QD,InP,-27.47388101933259,3.955503682661326,0.08663454238605094,0.07354420108014692,0.08008937173309894
Indium Phosphide QD,InP,-13.598849148488757,3.4769126115474402,0.2872159205915953,0.08080327239072092,0.1840095964911581
Silicon QD,Si,-10.099067621934196,7.29730136157616,0.15749450555228067,0.11964639682828548,0.13857045119028308
Graphene QD,C,-29.822750807675234,2.96273510488287,0.21015631555248337,0.02365536718222483,0.1169058413673541
Indium Phosphide QD,InP,-18.4004462442039,2.8407371556813783,0.1845290870576396,0.1930620430551934,0.18879556505641648
Cadmium Selenide QD,CdSe,-17.31257220720157,2.601510374955476,0.26444220624636317,0.16720368985987807,0.21582294805312063
Graphene QD,C,-16.52164247181758,5.741112856468792,0.1870542342266402,0.12552500280147766,0.15628961851405893
Cadmium Selenide QD,CdSe,-13.878602026153427,7.867804484704991,0.2865218239539652,0.14976252408843732,0.21814217402120126
Silicon QD,Si,-24.179800221698816,5.392091970415519,0.09298172992117491,0.061717568805269865,0.07734964936322239
Graphene QD,C,-25.823002739913242,7.454948264398663,0.16910064299193917,0.11575767601949294,0.14242915950571605
Silicon QD,Si,-28.248957027136868,4.602707389110929,0.09922790559448737,0.11907233015675697,0.10915011787562218
Cadmium Selenide QD,CdSe,-17.497888106729278,6.536191890337879,0.0669921706416736,0.06647867132254105,0.06673542098210733
Silicon QD,Si,-19.786096888860552,5.5885823154848815,0.053863260051373,0.18430136337481728,0.11908231171309513
Cadmium Selenide QD,CdSe,-22.37878059321845,6.556430958755282,0.17299999406765637,0.11050850034091304,0.1417542472042847
Indium Phosphide QD,InP,-16.042026750736287,2.8225292473131725,0.21220814929986892,0.030406295422767956,0.12130722236131844
Silicon QD,Si,-16.777908317721618,6.192288332898665,0.12377543483553878,0.16996291915685074,0.14686917699619476
Indium Phosphide QD,InP,-14.290926894195774,5.1645437906128855,0.05818464439759373,0.16688237683745238,0.11253351061752306
Cadmium Selenide QD,CdSe,-23.338610594116155,4.444763212048571,0.08014180754989346,0.028254653300686487,0.05419823042528997
Indium Phosphide QD,InP,-23.881456748077568,5.704910600743927,0.20600474242009448,0.10793390305498934,0.1569693227375419
Silicon QD,Si,-23.8517859675665,4.5732229172668415,0.14872764688463386,0.02812353859562404,0.08842559274012896
Silicon QD,Si,-11.05885696749241,5.981839707374507,0.16330169758695534,0.18140390932635955,0.17235280345665743
Silicon QD,Si,-26.05468426331268,5.021643290521451,0.1144469191308936,0.13883692088905147,0.12664192000997254
Graphene QD,C,-21.110049930697404,5.010279753593447,0.1999898510318623,0.06269056259809914,0.1313402068149807
Graphene QD,C,-21.011094379286924,4.91455471985161,0.18667032848526544,0.09955577241179532,0.14311305044853037
Cadmium Selenide QD,CdSe,-13.799698995576136,3.0030165329164342,0.13199334154787545,0.13930741839241714,0.13565037997014628
Cadmium Selenide QD,CdSe,-13.19875578865048,3.0113558808058345,0.18937206648996907,0.18223703579513315,0.18580455114255112
Cadmium Selenide QD,CdSe,-29.12453734159068,7.485467814759276,0.23718488724502307,0.08765794426601743,0.16242141575552024
Cadmium Selenide QD,CdSe,-20.228885382522897,6.859406912246787,0.12754851870418,0.04684399086801322,0.0871962547860966
Graphene QD,C,-13.94571637955275,4.038022638600311,0.16392783490865032,0.0200854027462324,0.09200661882744136
Graphene QD,C,-12.804156416413385,3.1280495969470015,0.27329373297734955,0.1863007463219927,0.22979723964967114
Silicon QD,Si,-27.737158507853707,6.749556127249595,0.20899414969452934,0.11341842079286882,0.16120628524369907
Cadmium Selenide QD,CdSe,-15.031383490098717,7.919154942817708,0.06848567694777681,0.028089553185936034,0.04828761506685642
Cadmium Selenide QD,CdSe,-19.012387707395987,3.464107234569304,0.10237271288006562,0.1765948543318289,0.13948378360594726
Indium Phosphide QD,InP,-10.207238240652572,3.1057069844019285,0.22685973908006385,0.15066897954275493,0.1887643593114094
Graphene QD,C,-26.351185746549106,5.743799277333546,0.2708004247396443,0.17222483984630702,0.22151263229297563
Cadmium Selenide QD,CdSe,-23.18835513697664,4.726379980385547,0.06569387702957631,0.17566937253425804,0.12068162478191719
Graphene QD,C,-13.851491858302182,3.5748356366985856,0.10328377832505899,0.04835699711118706,0.07582038771812302
Graphene QD,C,-10.289759502424005,7.197261374912146,0.1404312386417545,0.0926074365742259,0.1165193376079902
Cadmium Selenide QD,CdSe,-19.710562519825803,6.340517869911366,0.08456891097448517,0.11262332556287921,0.0985961182686822
Cadmium Selenide QD,CdSe,-20.827659330659657,2.9466795441072566,0.06070446533578723,0.15326988942313724,0.10698717737946223
Graphene QD,C,-14.238523126028698,4.400706764306237,0.13795644461181422,0.06053036020041361,0.09924340240611391
Cadmium Selenide QD,CdSe,-17.20976452207785,6.742658313885052,0.2765655697705712,0.09730982149729589,0.18693769563393353
